32.129,-1.024
32.179,-1.003
32.229,-0.989
32.279,-0.999
32.329,-0.998
32.379,-1.004
32.429,-1.006
32.479,-1.004
32.529,-1.007
32.579,-1.008
32.629,-0.998
32.679,-0.985
32.729,-0.974
32.779,-0.983
32.829,-1.004
32.879,-1.026
32.929,-1.052
32.979,-1.098
33.029,-1.112
33.079,-1.081
33.129,-1.08
33.179,-1.09
33.229,-1.085
33.279,-1.075
33.329,-1.057
33.379,-1.047
33.429,-1.048
33.479,-1.034
33.529,-1.033
33.579,-1.044
33.629,-1.061
33.679,-1.086
33.729,-1.067
33.779,-1.049
33.829,-1.046
33.879,-1.033
33.929,-1.035
33.979,-1.028
34.029,-1.036
34.079,-1.052
34.129,-1.061
34.179,-1.085
34.229,-1.1
34.279,-1.098
34.329,-1.104
34.379,-1.135
34.429,-1.154
34.479,-1.167
34.529,-1.185
34.579,-1.19
34.629,-1.171
34.679,-1.143
34.729,-1.11
34.779,-1.082
34.829,-1.063
34.879,-1.043
34.929,-1.031
34.979,-1.008
35.029,-0.985
35.079,-0.978
35.129,-0.975
35.179,-0.992
35.229,-1.012
35.279,-1.033
35.329,-1.07
35.379,-1.109
35.429,-1.097
35.479,-1.076
35.529,-1.072
35.579,-1.074
35.629,-1.079
35.679,-1.088
35.729,-1.087
35.779,-1.079
35.829,-1.077
35.879,-1.101
35.929,-1.092
35.979,-1.079
36.029,-1.083
36.079,-1.076
36.129,-1.033
36.179,-1.016
36.229,-1.008
36.279,-0.992
36.329,-1.002
36.379,-1.029
36.429,-1.043
36.479,-1.025
36.529,-1.027
36.579,-1.039
36.629,-1.036
36.679,-1.035
36.729,-1.026
36.779,-1.032
36.829,-1.058
36.879,-1.069
36.929,-1.061
36.979,-1.02
37.029,-1.002
37.079,-0.999
37.129,-1.013
37.179,-1.048
37.229,-1.079
37.279,-1.09
37.329,-1.095
37.379,-1.094
37.429,-1.075
37.479,-1.072
37.529,-1.071
37.579,-1.067
37.629,-1.061
37.679,-1.066
37.729,-1.077
37.779,-1.068
37.829,-1.06
37.879,-1.04
37.929,-1.04
37.979,-1.053
38.029,-1.051
38.079,-1.045
38.129,-1.043
38.179,-1.038
38.229,-1.04
38.279,-1.028
38.329,-1.031
38.379,-1.056
38.429,-1.059
38.479,-1.061
38.529,-1.091
38.579,-1.102
38.629,-1.091
38.679,-1.1
38.729,-1.106
38.779,-1.111
38.829,-1.12
38.879,-1.109
38.929,-1.096
38.979,-1.092
39.029,-1.078
39.079,-1.042
39.129,-1.023
39.179,-1.006
39.229,-0.988
39.279,-0.999
39.329,-1.01
39.379,-0.981
39.429,-0.973
39.479,-0.989
39.529,-0.991
39.579,-1.015
39.629,-1.06
39.679,-1.075
39.729,-1.081
39.779,-1.103
39.829,-1.12
39.879,-1.111
39.929,-1.117
39.979,-1.123
40.029,-1.109
40.079,-1.097
40.129,-1.079
40.179,-1.065
40.229,-1.067
40.279,-1.047
40.329,-1.045
40.379,-1.051
40.429,-1.038
40.479,-1.054
40.529,-1.045
40.579,-1.032
40.629,-1.048
40.679,-1.051
40.729,-1.059
40.779,-1.071
40.829,-1.09
40.879,-1.113
40.929,-1.12
40.979,-1.107
41.029,-1.115
41.079,-1.121
41.129,-1.105
41.179,-1.094
41.229,-1.106
41.279,-1.128
41.329,-1.118
41.379,-1.099
41.429,-1.076
41.479,-1.048
41.529,-1.02
41.579,-1.026
41.629,-1.031
41.679,-1.019
41.729,-1.016
41.779,-1.024
41.829,-1.026
41.879,-1.033
41.929,-1.049
41.979,-1.075
42.029,-1.083
42.079,-1.081
42.129,-1.111
42.179,-1.125
42.229,-1.112
42.279,-1.097
42.329,-1.082
42.379,-1.071
42.429,-1.071
42.479,-1.048
42.529,-1.027
42.579,-1.04
42.629,-1.023
42.679,-1.022
42.729,-1.036
42.779,-1.041
42.829,-1.039
42.879,-1.042
42.929,-1.049
42.979,-1.033
43.029,-1.011
43.079,-1.009
43.129,-1.02
43.179,-1.029
43.229,-1.053
43.279,-1.022
43.329,-0.995
43.379,-0.994
43.429,-1.006
43.479,-1.018
43.529,-1.043
43.579,-1.048
43.629,-1.051
43.679,-1.09
43.729,-1.114
43.779,-1.1
43.829,-1.086
43.879,-1.094
43.929,-1.094
43.979,-1.05
44.029,-1.016
44.079,-1.02
44.129,-1.031
44.179,-1.018
44.229,-1.004
44.279,-0.974
44.329,-0.947
44.379,-0.956
44.429,-0.987
44.479,-1.004
44.529,-1.016
44.579,-1.019
44.629,-1.027
44.679,-1.035
44.729,-1.007
44.779,-1.01
44.829,-1.032
44.879,-1.041
44.929,-1.071
44.979,-1.137
45.029,-1.16
45.079,-1.18
45.129,-1.172
45.179,-1.141
45.229,-1.122
45.279,-1.101
45.329,-1.078
45.379,-1.07
45.429,-1.058
45.479,-1.032
45.529,-1.031
45.579,-1.041
45.629,-1.038
45.679,-1.053
45.729,-1.068
45.779,-1.059
45.829,-1.044
45.879,-1.051
45.929,-1.067
